Date,MeanTravelTimeSeconds
2016-01-02,885.8093994778068
2016-02-03,1059.7761557177616
2016-02-04,1054.5586854460093
2016-02-05,1046.0261904761905
2016-02-06,996.5938864628821
2016-02-07,973.3648351648352
2016-02-08,926.9129213483146
2016-02-09,1004.4975845410628
2016-02-10,1059.707434052758
2016-02-11,1114.3795454545455
2016-02-12,1103.6519721577727
2016-02-13,1017.421052631579
2016-02-14,970.7159624413146
2016-02-15,928.8101604278074
2016-02-16,1145.1199040767385
2016-02-17,1034.2277227722773
2016-02-18,1128.2761904761905
2016-02-19,1096.744966442953
2016-02-20,993.0648769574944
2016-02-21,973.0940919037199
2016-02-22,1054.644927536232
2016-02-23,1034.5801886792453
2016-02-24,1125.482837528604
2016-02-25,1123.7760532150776
2016-02-26,1159.58202247191
2016-02-27,997.6829268292682
2016-02-28,932.5918367346939
2016-02-29,941.8552971576228
2016-03-01,1009.9212410501193
2016-03-02,1033.9133489461358
2016-03-03,1118.7712418300653
2016-03-04,1156.568281938326
2016-03-05,1070.8723849372384
2016-03-06,952.0044943820225
2016-03-07,975.7017543859649
2016-03-08,987.0330788804072
2016-03-09,1118.6296296296296
2016-03-10,1159.3108695652174
2016-03-11,1114.6869158878505
2016-03-12,1072.2
2016-03-13,995.3354978354978
2016-03-14,1032.7418546365914
2016-03-15,1074.1284634760705
2016-03-16,1092.9511627906977
2016-03-17,1142.1974789915967
2016-03-18,1136.827731092437
2016-03-19,1053.983367983368
2016-03-20,1020.7489795918367
2016-03-21,919.5240506329114
2016-03-22,1128.054919908467
2016-03-23,1076.841491841492
2016-03-24,1132.3438202247191
2016-03-25,1104.2561247216036
2016-03-26,988.114537444934
2016-03-27,999.2451612903226
2016-03-28,1075.3358395989974
2016-03-29,1090.5891089108911
2016-03-30,1109.0981308411215
2016-03-31,1150.777041942605
2016-04-01,1098.0782997762863
2016-04-02,1054.2138364779873
2016-04-03,998.2294736842106
2016-04-04,1111.21
2016-04-05,1077.0965346534654
2016-04-06,1111.8703296703297
2016-04-07,1171.3660714285713
2016-04-08,1176.1516483516484
2016-04-09,1083.563829787234
2016-04-10,1034.7008368200836
2016-04-11,1071.6774193548388
2016-04-12,1109.6214953271028
2016-04-13,1118.0
2016-04-14,1123.509977827051
2016-04-16,1004.577922077922
2016-04-17,1002.1038961038961
2016-04-18,971.4580498866213
2016-04-19,1047.345882352941
2016-04-20,1090.2547619047618
2016-04-21,1091.3371559633028
2016-04-22,1115.8818380743983
2016-04-23,1071.1022044088177
2016-04-24,1063.8902439024391
2016-04-25,1002.039312039312
2016-04-26,1040.2211302211301
2016-04-27,1169.9157175398634
2016-04-28,1158.4243070362472
2016-04-29,1167.1099137931035
2016-04-30,1024.7
2016-05-01,1024.008350730689
2016-05-02,1031.8847117794487
2016-05-03,1038.9426433915212
2016-05-04,1132.6061320754718
2016-05-05,1203.3454935622317
2016-05-06,1117.915948275862
2016-05-07,1062.1404958677685
2016-05-08,1025.9828326180257
2016-05-09,1091.64168618267
2016-05-10,1206.8856502242152
2016-05-11,1199.3560767590618
2016-05-12,1250.7019027484143
2016-05-13,1301.7966101694915
2016-05-14,1171.6747967479675
2016-05-15,1100.8080808080808
2016-05-16,1129.0118483412323
2016-05-17,1145.1688596491229
2016-05-18,1127.5862884160756
2016-05-19,1205.6601731601731
2016-05-20,1197.3276955602537
2016-05-21,1166.631274131274
2016-05-22,1091.3817097415506
2016-05-23,1092.394495412844
2016-05-24,1196.0456621004566
2016-05-25,1230.637339055794
2016-05-26,1345.421052631579
2016-05-27,1198.9192546583852
2016-05-28,1080.5873983739837
2016-05-29,1040.7551020408164
2016-05-30,908.5617433414044
2016-05-31,1129.4513064133016
2016-06-01,1177.186936936937
2016-06-02,1193.3021739130436
2016-06-03,1318.9717171717173
2016-06-04,1138.7475345167652
2016-06-05,1080.280876494024
2016-06-06,1180.3227272727272
2016-06-07,1178.097995545657
2016-06-08,1194.4026548672566
2016-06-09,1223.0954446854664
2016-06-10,1235.9609856262834
2016-06-11,1084.0239043824702
2016-06-12,1070.38
2016-06-13,1090.750593824228
2016-06-14,1225.967105263158
2016-06-15,1260.5326086956522
2016-06-16,1356.5301204819277
2016-06-17,1288.416
2016-06-18,1212.9980806142034
2016-06-19,1090.2805611222445
2016-06-20,1124.0140186915887
2016-06-21,1163.9841628959275
2016-06-22,1183.7494505494506
2016-06-23,1303.447033898305
2016-06-24,1235.6993987975952
2016-06-25,1155.679462571977
2016-06-26,1081.732
2016-06-27,1094.0711009174313
2016-06-28,1159.6168831168832
2016-06-29,1265.6116910229646
2016-06-30,1246.6274509803923
2016-07-01,1230.7631578947369
2016-07-02,1055.6163522012578
2016-07-03,1079.8322717622082
2016-07-04,1025.7441860465117
2016-07-05,1082.5977011494253
2016-07-06,1118.1828703703704
2016-07-07,1158.0357142857142
2016-07-08,1210.9936170212766
2016-07-09,1097.7588932806325
2016-07-10,1095.642857142857
2016-07-11,1105.5724465558194
2016-07-12,1258.407327586207
2016-07-13,1240.8488120950324
2016-07-14,1223.952868852459
2016-07-15,1254.9781746031747
2016-07-16,1135.4308300395257
2016-07-17,1072.7248459958932
2016-07-18,1173.4185022026431
2016-07-19,1242.9978902953587
2016-07-20,1340.3081632653061
2016-07-21,1343.5557809330628
2016-07-22,1242.11623246493
2016-07-23,1143.8160469667318
2016-07-24,1109.9375
2016-07-25,1113.8132118451026
2016-07-26,1171.1346578366447
2016-07-27,1281.08
2016-07-28,1228.054852320675
2016-07-29,1194.8108108108108
2016-07-30,1135.1524752475248
