Date,MeanTravelTimeSeconds
2016-01-02,744.5094339622641
2016-01-03,899.8095238095239
2016-01-04,905.8135593220339
2016-01-05,909.7868852459017
2016-01-06,929.4094488188977
2016-01-07,876.8915662650602
2016-01-08,951.8412698412699
2016-01-09,1013.8453038674033
2016-01-10,951.3541666666666
2016-01-11,1032.8271604938273
2016-01-12,1071.7961165048544
2016-01-13,1003.1666666666666
2016-01-14,1162.4367088607594
2016-01-15,1261.2628571428572
2016-01-16,1025.202380952381
2016-01-17,1038.9056603773586
2016-01-18,1067.8740157480315
2016-01-19,972.6578947368421
2016-01-20,1135.621301775148
2016-01-21,1007.9318181818181
2016-01-22,1309.4378378378378
2016-01-23,943.2429906542056
2016-01-24,1035.3973509933776
2016-01-25,969.5895953757225
2016-01-26,1312.775
2016-01-27,1312.2866666666666
2016-01-28,1217.2720588235295
2016-01-29,1118.7596153846155
2016-01-30,1003.6637168141593
2016-01-31,1114.9708737864078
2016-02-01,1194.9044943820224
2016-02-02,1303.7222222222222
2016-02-03,1152.0
2016-02-04,1318.6553672316384
2016-02-05,1158.9396551724137
2016-02-06,1100.699481865285
2016-02-07,955.2342342342342
2016-02-08,974.3529411764706
2016-02-09,963.9322033898305
2016-02-10,1019.1576086956521
2016-02-11,1159.2427184466019
2016-02-12,1178.4285714285713
2016-02-13,1110.0802919708028
2016-02-14,1011.6831683168317
2016-02-15,1508.5357142857142
2016-02-16,895.25
2016-02-17,1362.1727748691098
2016-02-18,1239.7096774193549
2016-02-19,1305.2439024390244
2016-02-20,1138.735294117647
2016-02-21,1075.9340101522844
2016-02-22,1240.2648648648649
2016-02-23,1244.9408602150538
2016-02-24,1449.6923076923076
2016-02-25,1301.6813725490197
2016-02-26,1471.0849056603774
2016-02-27,1230.3619909502263
2016-02-28,1116.1050228310503
2016-02-29,1336.97
2016-03-01,1288.355
2016-03-02,1485.7238095238095
2016-03-03,1404.3774509803923
2016-03-04,1420.331818181818
2016-03-05,1142.3716814159293
2016-03-06,1092.7866666666666
2016-03-07,1244.9795918367347
2016-03-08,1261.8520408163265
2016-03-09,1312.8226600985222
2016-03-10,1497.3561643835617
2016-03-11,1440.9188034188035
2016-03-12,1279.5084745762713
2016-03-13,1142.8240343347638
2016-03-14,1332.6650485436894
2016-03-15,1413.410138248848
2016-03-16,1331.260663507109
2016-03-17,1319.665137614679
2016-03-18,1496.210970464135
2016-03-19,1261.0583333333334
2016-03-20,1152.6271186440679
2016-03-21,1216.8350515463917
2016-03-22,1386.6124401913876
2016-03-23,1554.5947136563877
2016-03-24,1571.914798206278
2016-03-25,1048.4657534246576
2016-03-26,1045.0
2016-03-27,1072.4956140350878
2016-03-28,1280.976851851852
