Date,MeanTravelTimeSeconds
2016-01-02,445.8378378378378
2016-01-03,457.24242424242425
2016-01-04,602.6363636363636
2016-01-05,447.2173913043478
2016-01-06,498.7916666666667
2016-01-07,579.4
2016-01-08,522.2682926829268
2016-01-09,576.179104477612
2016-01-10,670.2826086956521
2016-01-11,419.95238095238096
2016-01-12,405.0416666666667
2016-01-13,700.1842105263158
2016-01-14,639.4117647058823
2016-01-15,567.25
2016-01-16,521.8955223880597
2016-01-17,507.9574468085106
2016-01-18,574.6875
2016-01-19,584.9583333333334
2016-01-20,760.6
2016-01-21,613.0425531914893
2016-01-22,665.195652173913
2016-01-23,558.3064516129032
2016-01-24,487.2
2016-01-25,661.2391304347826
2016-01-26,422.82758620689657
2016-01-27,618.575
2016-01-28,552.5714285714286
2016-01-29,700.5961538461538
2016-01-30,693.6060606060606
2016-01-31,534.3191489361702
2016-02-01,549.7560975609756
2016-02-02,459.7391304347826
2016-02-03,648.5166666666667
2016-02-04,480.19565217391306
2016-02-05,546.1153846153846
2016-02-06,590.4153846153846
2016-02-07,505.1818181818182
2016-02-08,564.175
2016-02-09,621.65
2016-02-10,548.4864864864865
2016-02-11,578.0888888888888
2016-02-12,594.4237288135594
2016-02-13,532.8269230769231
2016-02-14,475.0
2016-02-15,375.95652173913044
2016-02-16,583.2666666666667
2016-02-17,476.0238095238095
2016-02-18,508.0833333333333
2016-02-19,558.0816326530612
2016-02-20,563.3015873015873
2016-02-21,483.3235294117647
2016-02-22,527.0
2016-02-23,445.4390243902439
2016-02-24,515.34375
2016-02-25,558.825
2016-02-26,644.016393442623
2016-02-27,570.3333333333334
2016-02-28,550.7758620689655
2016-02-29,509.62068965517244
2016-03-01,524.9166666666666
2016-03-02,697.5227272727273
2016-03-03,737.1864406779661
2016-03-04,699.0983606557377
2016-03-05,659.169014084507
2016-03-06,537.8870967741935
2016-03-07,941.4747474747475
2016-03-08,654.7777777777778
2016-03-09,768.0
2016-03-10,808.4848484848485
2016-03-11,740.0909090909091
2016-03-12,772.1826923076923
2016-03-13,753.7746478873239
2016-03-14,648.1777777777778
2016-03-15,671.047619047619
2016-03-16,799.2142857142857
2016-03-17,680.016393442623
2016-03-18,797.8030303030303
2016-03-19,946.7899159663865
2016-03-20,925.2426470588235
2016-03-21,912.3513513513514
2016-03-22,780.7083333333334
2016-03-23,804.2333333333333
2016-03-24,846.5820895522388
2016-03-25,583.972602739726
2016-03-26,491.85714285714283
2016-03-27,485.2413793103448
2016-03-28,811.0769230769231
2016-03-29,686.203125
2016-03-30,693.9666666666667
2016-03-31,716.2714285714286
2016-04-01,696.4411764705883
2016-04-02,710.1946902654868
2016-04-03,831.8666666666667
2016-04-04,681.0181818181818
2016-04-05,759.4459459459459
2016-04-06,599.5689655172414
2016-04-07,731.986301369863
2016-04-08,696.0
2016-04-09,840.731884057971
2016-04-10,751.7549019607843
2016-04-11,648.8620689655172
2016-04-12,810.4545454545455
2016-04-13,763.5657894736842
2016-04-14,789.8941176470588
2016-04-15,872.3
2016-04-16,812.4846153846154
2016-04-17,806.9183673469388
2016-04-18,601.6111111111111
2016-04-19,728.0151515151515
2016-04-20,902.8571428571429
2016-04-21,761.6341463414634
2016-04-22,754.8510638297872
2016-04-23,952.1677018633541
2016-04-24,902.3101265822785
2016-04-25,714.2615384615384
2016-04-26,664.0704225352113
2016-04-27,741.5802469135803
2016-04-28,772.5747126436781
2016-04-29,905.7565217391304
2016-04-30,886.9934210526316
2016-05-01,766.0344827586207
2016-05-02,709.8181818181819
2016-05-03,745.3513513513514
2016-05-04,830.0
2016-05-05,788.8461538461538
2016-05-06,962.424
2016-05-07,800.8300653594771
2016-05-08,802.422077922078
2016-05-09,654.5892857142857
2016-05-10,761.9705882352941
2016-05-11,833.7065217391304
2016-05-12,1026.971098265896
2016-05-13,914.3846153846154
2016-05-14,834.8373493975904
2016-05-15,776.5384615384615
2016-05-16,738.0105263157894
2016-05-17,784.4947368421052
2016-05-18,697.3260869565217
2016-05-19,792.4094488188977
2016-05-20,960.645390070922
2016-05-21,851.7386363636364
2016-05-22,837.7834394904459
2016-05-23,736.4269662921348
2016-05-24,678.4090909090909
2016-05-25,798.4489795918367
2016-05-26,826.5178571428571
2016-05-27,970.6333333333333
2016-05-28,839.6149425287356
2016-05-29,856.7828571428571
2016-05-30,883.7478260869565
2016-05-31,884.8888888888889
2016-06-01,900.088
2016-06-02,968.8
2016-06-03,961.9727891156463
2016-06-04,915.9119170984455
2016-06-05,799.8579234972677
2016-06-06,825.59
2016-06-07,830.7264957264957
2016-06-08,876.5038167938932
2016-06-09,1101.9578313253012
2016-06-10,1035.2439024390244
2016-06-11,871.8010204081633
2016-06-12,817.9781420765028
2016-06-13,839.7053571428571
2016-06-14,905.9633027522935
2016-06-15,897.0785714285714
2016-06-16,864.317880794702
2016-06-17,978.419540229885
2016-06-18,920.5799086757991
2016-06-19,897.5
2016-06-20,844.5753424657535
2016-06-21,851.1045751633987
2016-06-22,884.3333333333334
2016-06-23,924.1005586592179
2016-06-24,1025.9761904761904
2016-06-25,755.4540229885057
2016-06-26,750.125748502994
2016-06-27,764.9386503067485
2016-06-28,762.7956204379562
2016-06-29,787.8721804511279
2016-06-30,854.9044117647059
2016-07-01,990.4812834224599
2016-07-02,874.739336492891
2016-07-03,886.4589371980676
2016-07-04,886.4485294117648
2016-07-05,855.8602941176471
2016-07-06,836.5034013605442
2016-07-07,916.9727891156463
2016-07-08,1051.3543689320388
2016-07-09,838.6636363636363
2016-07-10,782.6344086021505
2016-07-11,871.3333333333334
2016-07-12,947.448275862069
2016-07-13,774.248322147651
2016-07-14,864.4071856287425
2016-07-15,1012.6683417085427
2016-07-16,866.045871559633
2016-07-17,810.549504950495
2016-07-18,862.7284768211921
2016-07-19,860.2835820895523
2016-07-20,879.3533333333334
2016-07-21,824.9281045751634
2016-07-22,919.9238578680203
2016-07-23,899.6168224299065
2016-07-24,819.8324607329843
2016-07-25,895.5862068965517
2016-07-26,915.5548780487804
2016-07-27,923.4629629629629
2016-07-28,976.5054347826087
2016-07-29,1081.9166666666667
2016-07-30,897.1212121212121
2016-07-31,896.2191780821918
2016-08-01,978.8108108108108
2016-08-02,898.419540229885
2016-08-03,938.3631578947368
2016-08-04,1010.7391304347826
2016-08-05,1022.056338028169
2016-08-06,1019.988416988417
2016-08-07,894.5446808510638
2016-08-08,841.7876712328767
